,model_number,Timestamp,Latitude,Longitude,Voltage,Current,State Of Charge,BM_MaxCellVolt,BM_MaxCellID,BM_MinCellVolt,Frame_numberV,BM_MinCellID,Max_monomer_temperature,Min_monomer_temperature,Charging_MOS_tube_status,Discharge_MOS_tube_status,Capacity(Ah),Charge_Discharge_cycles,isflag,date,charging_time_diff_min,zone
201665,it_350317170589794,01-07-24 13:35,19.17435,72.8813366,48.2,3.5,48.7,2.199,7,2.185,0.014,22,33,33,1,1,18019,139,0,01-07-24,13.53333333,234
201670,it_350317170589794,01-07-24 13:36,19.17645,72.8801833,48.6,19.3,48.4,2.233,7,2.198,0.035,22,33,33,1,1,17908,139,0,01-07-24,0.833333333,234
201690,it_350317170589794,01-07-24 13:39,19.1757299,72.867745,48.1,2.8,47.1,2.195,1,2.183,0.012,22,33,33,1,1,17427,139,0,01-07-24,3.333333333,234
201693,it_350317170589794,01-07-24 13:40,19.1756733,72.8658583,48.5,18.8,47,2.23,1,2.194,0.036,22,33,33,1,1,17390,139,0,01-07-24,0.5,234
201701,it_350317170589794,01-07-24 13:41,19.17518,72.8636316,48.5,19.9,46.7,2.228,1,2.193,0.035,22,33,33,1,1,17279,139,0,01-07-24,1.333333333,234
201706,it_350317170589794,01-07-24 13:42,19.174475,72.8599666,48.1,8.2,46.5,2.194,1,2.18,0.014,22,33,33,1,1,17205,139,0,01-07-24,0.833333333,234
201714,it_350317170589794,01-07-24 13:43,19.1747633,72.8581049,48.2,14.4,46,2.212,1,2.183,0.029,22,33,33,1,1,17020,139,0,01-07-24,1.333333333,234
201743,it_350317170589794,01-07-24 13:55,19.1745,72.8560266,48.1,3.8,45.2,2.194,7,2.181,0.013,20,33,33,1,1,16724,139,0,01-07-24,11.5,235
201744,it_350317170589794,01-07-24 13:55,19.1742583,72.85623,48,2.7,45.2,2.19,7,2.179,0.011,20,33,33,1,1,16724,139,0,01-07-24,0.166666667,235
201750,it_350317170589794,01-07-24 13:56,19.1741816,72.8585766,48.2,12.1,44.6,2.206,1,2.181,0.025,22,33,33,1,1,16502,139,0,01-07-24,1,235
201755,it_350317170589794,01-07-24 13:57,19.1746166,72.860985,48,15.3,44.2,2.222,7,2.187,0.035,22,33,33,1,1,16354,139,0,01-07-24,0.833333333,235
201764,it_350317170589794,01-07-24 13:58,19.17289,72.86357,48,5.7,42.8,2.191,7,2.176,0.015,22,33,33,1,1,15836,139,0,01-07-24,1.5,235
201765,it_350317170589794,01-07-24 13:58,19.1727933,72.863865,48,2.7,42.8,2.188,7,2.177,0.011,22,33,33,1,1,15836,139,0,01-07-24,0.166666667,235
201766,it_350317170589794,01-07-24 13:58,19.1725733,72.8641416,48.1,5.1,42.8,2.194,7,2.18,0.014,22,33,33,1,1,15836,139,0,01-07-24,0.166666667,235
201808,it_350317170589794,01-07-24 14:18,19.1735733,72.86324,48,8,41.5,2.196,1,2.177,0.019,22,33,33,1,1,15355,139,0,01-07-24,19.2,236
201809,it_350317170589794,01-07-24 14:18,19.1740566,72.8636316,48.1,13.3,41.5,2.207,1,2.179,0.028,22,33,33,1,1,15355,139,0,01-07-24,0.166666667,236
201811,it_350317170589794,01-07-24 14:18,19.174715,72.8635616,48,6.5,41.4,2.196,7,2.178,0.018,22,33,33,1,1,15318,139,0,01-07-24,0.333333333,236
201817,it_350317170589794,01-07-24 14:19,19.1743849,72.8597816,48.1,13.8,40.9,2.207,1,2.176,0.031,22,33,33,1,1,15133,139,0,01-07-24,1,236
201879,it_350317170589794,01-07-24 14:39,19.1751983,72.8565166,48.2,11.5,39.7,2.206,7,2.183,0.023,22,33,31,1,1,14689,139,0,01-07-24,19.53333333,237
201880,it_350317170589794,01-07-24 14:39,19.17519,72.8565266,48.3,10.6,39.8,2.21,1,2.187,0.023,22,33,31,1,1,14726,139,0,01-07-24,0.166666667,237
201881,it_350317170589794,01-07-24 14:40,19.1751566,72.8565416,48.4,12.1,40.3,2.213,1,2.19,0.023,22,33,31,1,1,14911,139,0,01-07-24,1,237
201882,it_350317170589794,01-07-24 14:41,19.1751616,72.8565433,48.4,11.1,40.8,2.216,1,2.192,0.024,22,33,31,1,1,15096,139,0,01-07-24,1,237
201883,it_350317170589794,01-07-24 14:42,19.1751333,72.8565633,48.4,12.7,41.4,2.215,7,2.193,0.022,22,33,31,1,1,15318,139,0,01-07-24,1,237
201884,it_350317170589794,01-07-24 14:43,19.1751399,72.8565099,48.4,12.7,41.9,2.216,7,2.195,0.021,22,33,31,1,1,15503,139,0,01-07-24,1,237
201885,it_350317170589794,01-07-24 14:44,19.1751533,72.8565249,48.5,11.6,42.4,2.22,7,2.196,0.024,22,33,31,1,1,15688,139,0,01-07-24,1,237
201886,it_350317170589794,01-07-24 14:45,19.17515,72.8565283,48.5,11.5,43,2.22,7,2.197,0.023,22,33,31,1,1,15910,139,0,01-07-24,1,237
201887,it_350317170589794,01-07-24 14:46,19.175145,72.8565183,48.5,11.9,43.5,2.221,7,2.197,0.024,22,33,31,1,1,16095,139,0,01-07-24,1,237
201888,it_350317170589794,01-07-24 14:47,19.1751283,72.8565216,48.5,12.1,44,2.222,7,2.199,0.023,22,33,31,1,1,16280,139,0,01-07-24,1,237
201889,it_350317170589794,01-07-24 14:48,19.1751283,72.8565316,48.6,11,44.5,2.224,1,2.201,0.023,22,33,31,1,1,16465,139,0,01-07-24,1,237
201890,it_350317170589794,01-07-24 14:49,19.1751416,72.8565333,48.6,12.6,45.1,2.223,7,2.202,0.021,22,33,31,1,1,16687,139,0,01-07-24,1,237
201891,it_350317170589794,01-07-24 14:50,19.1751666,72.8565,48.6,11.1,45.6,2.227,7,2.202,0.025,22,33,31,1,1,16872,139,0,01-07-24,1,237
201892,it_350317170589794,01-07-24 14:51,19.1751966,72.8565383,48.6,11.1,46.1,2.228,1,2.204,0.024,22,33,31,1,1,17057,139,0,01-07-24,1,237
201893,it_350317170589794,01-07-24 14:52,19.175185,72.8565116,48.7,11.9,46.7,2.228,1,2.205,0.023,22,33,31,1,1,17279,139,0,01-07-24,1,237
201894,it_350317170589794,01-07-24 14:53,19.175155,72.856495,48.7,11.3,47.2,2.23,1,2.206,0.024,22,33,31,1,1,17464,139,0,01-07-24,1,237
201895,it_350317170589794,01-07-24 14:54,19.1751166,72.8564966,48.7,10.9,47.7,2.232,1,2.207,0.025,22,33,31,1,1,17649,139,0,01-07-24,1,237
201896,it_350317170589794,01-07-24 14:55,19.1751133,72.8565066,48.8,11.9,48.3,2.232,7,2.209,0.023,22,33,31,1,1,17871,139,0,01-07-24,1,237
201897,it_350317170589794,01-07-24 14:56,19.1751166,72.8565316,48.8,11.5,48.8,2.234,1,2.209,0.025,22,33,31,1,1,18056,139,0,01-07-24,1,237
201898,it_350317170589794,01-07-24 14:57,19.175115,72.8565233,48.8,10.9,49.3,2.236,1,2.211,0.025,22,33,31,1,1,18241,139,0,01-07-24,1,237
201899,it_350317170589794,01-07-24 14:58,19.1751216,72.8564783,48.8,12.6,49.9,2.233,1,2.212,0.021,22,33,31,1,1,18463,139,0,01-07-24,1,237
201900,it_350317170589794,01-07-24 14:59,19.1750983,72.8564916,48.9,12.8,50.4,2.234,7,2.213,0.021,22,33,31,1,1,18648,139,0,01-07-24,1,237
201901,it_350317170589794,01-07-24 15:00,19.1750916,72.8564733,48.9,10.8,50.9,2.239,1,2.215,0.024,22,33,31,1,1,18833,139,0,01-07-24,1,237
201902,it_350317170589794,01-07-24 15:01,19.1750716,72.8564333,48.9,12.7,51.5,2.237,7,2.216,0.021,22,33,33,1,1,19055,139,0,01-07-24,1,237
201903,it_350317170589794,01-07-24 15:02,19.175095,72.8564266,48.9,12.8,52,2.238,7,2.217,0.021,22,33,33,1,1,19240,139,0,01-07-24,1,237
201904,it_350317170589794,01-07-24 15:03,19.1751399,72.8564116,49,11.1,52.5,2.242,1,2.218,0.024,22,33,33,1,1,19425,139,0,01-07-24,1,237
201905,it_350317170589794,01-07-24 15:04,19.1751316,72.8564383,49,11.4,53.1,2.244,1,2.219,0.025,22,33,33,1,1,19647,139,0,01-07-24,1,237
201906,it_350317170589794,01-07-24 15:05,19.17515,72.8564399,49,11.3,53.6,2.245,1,2.22,0.025,22,33,33,1,1,19832,139,0,01-07-24,1,237
201907,it_350317170589794,01-07-24 15:06,19.1751349,72.8564483,49.1,12.7,54.1,2.243,7,2.222,0.021,22,33,33,1,1,20017,139,0,01-07-24,1,237
201908,it_350317170589794,01-07-24 15:07,19.1751349,72.8564566,49.1,11,54.6,2.247,1,2.223,0.024,22,33,33,1,1,20202,139,0,01-07-24,1,237
201909,it_350317170589794,01-07-24 15:08,19.1751533,72.8564483,49.1,12.5,55.2,2.246,1,2.225,0.021,22,33,33,1,1,20424,139,0,01-07-24,1,237
201910,it_350317170589794,01-07-24 15:09,19.1751383,72.8564616,49.1,10.7,55.7,2.25,7,2.225,0.025,22,33,33,1,1,20609,139,0,01-07-24,1,237
201911,it_350317170589794,01-07-24 15:10,19.17515,72.85642,49.2,10.7,56.2,2.252,1,2.227,0.025,22,33,33,1,1,20794,139,0,01-07-24,1,237
201912,it_350317170589794,01-07-24 15:11,19.1751483,72.8564216,49.2,13,56.8,2.249,1,2.229,0.02,22,33,33,1,1,21016,139,0,01-07-24,1,237
201913,it_350317170589794,01-07-24 15:12,19.1751483,72.8564383,49.2,12.7,57.3,2.25,7,2.229,0.021,22,33,33,1,1,21201,139,0,01-07-24,1,237
201914,it_350317170589794,01-07-24 15:13,19.1751349,72.85647,49.3,11.5,57.8,2.254,7,2.231,0.023,22,33,33,1,1,21386,139,0,01-07-24,1,237
201915,it_350317170589794,01-07-24 15:14,19.1751233,72.8564816,49.3,11.4,58.4,2.256,7,2.232,0.024,22,33,33,1,1,21608,139,0,01-07-24,1,237
201916,it_350317170589794,01-07-24 15:15,19.1751216,72.8564283,49.3,11.4,58.9,2.258,1,2.233,0.025,22,33,33,1,1,21793,139,0,01-07-24,1,237
201923,it_350317170589794,01-07-24 15:18,19.17458,72.8560483,49,9.9,58.9,2.239,7,2.219,0.02,22,33,33,1,1,21793,139,0,01-07-24,3.383333333,237
201924,it_350317170589794,01-07-24 15:18,19.1743333,72.8561299,48.9,6.3,58.9,2.231,7,2.218,0.013,22,33,33,1,1,21793,139,0,01-07-24,0.166666667,237
201938,it_350317170589794,01-07-24 15:21,19.1699083,72.85922,48.8,3.8,57.5,2.224,7,2.213,0.011,22,33,33,1,1,21275,139,0,01-07-24,2.166666667,237
201948,it_350317170589794,01-07-24 15:22,19.16923,72.86442,48.8,5,56.7,2.227,7,2.212,0.015,22,33,33,1,1,20979,139,0,01-07-24,1.666666667,237
202001,it_350317170589794,01-07-24 15:41,19.1733799,72.8609816,48.9,18.1,54.9,2.246,1,2.214,0.032,22,33,33,1,1,20313,139,0,01-07-24,18.26666667,238
202003,it_350317170589794,01-07-24 15:41,19.1745166,72.8614666,48.5,4.4,54.7,2.223,1,2.209,0.014,22,33,33,1,1,20239,139,0,01-07-24,0.333333333,238
202004,it_350317170589794,01-07-24 15:41,19.1745083,72.8608766,48.6,3.4,54.6,2.217,1,2.204,0.013,22,33,33,1,1,20202,139,0,01-07-24,0.166666667,238
202005,it_350317170589794,01-07-24 15:41,19.1744183,72.8601833,48.8,12.8,54.6,2.233,7,2.209,0.024,22,33,33,1,1,20202,139,0,01-07-24,0.166666667,238
202015,it_350317170589794,01-07-24 15:43,19.1745016,72.8578316,48.6,6.5,53.9,2.222,7,2.202,0.02,22,33,33,1,1,19943,139,0,01-07-24,1.666666667,238
202017,it_350317170589794,01-07-24 15:43,19.1739633,72.8571849,48.6,8.5,53.8,2.222,7,2.203,0.019,22,33,33,1,1,19906,139,0,01-07-24,0.333333333,238
202022,it_350317170589794,01-07-24 15:44,19.17465,72.8561716,48.4,4.1,53.4,2.209,1,2.198,0.011,22,33,33,1,1,19758,139,0,01-07-24,0.833333333,238
202115,it_350317170589794,01-07-24 16:38,19.18384,72.8583683,48.8,19.2,50.7,2.239,7,2.206,0.033,22,33,33,1,1,18759,139,0,01-07-24,54,239
202116,it_350317170589794,01-07-24 16:38,19.1842999,72.8584099,48.5,8,50.7,2.217,7,2.201,0.016,22,33,33,1,1,18759,139,0,01-07-24,0.166666667,239
202122,it_350317170589794,01-07-24 16:39,19.1859949,72.8582183,48.5,6.5,50.7,2.215,7,2.201,0.014,22,33,33,1,1,18759,139,0,01-07-24,1,239
202151,it_350317170589794,01-07-24 16:44,19.1840466,72.8614216,48.1,3.1,48.6,2.194,7,2.181,0.013,22,33,33,1,1,17982,139,0,01-07-24,4.833333333,239
202154,it_350317170589794,01-07-24 16:45,19.1839483,72.8617816,48.2,5.8,48.3,2.203,7,2.19,0.013,22,33,33,1,1,17871,139,0,01-07-24,0.5,239
202170,it_350317170589794,01-07-24 16:47,19.18442,72.8611616,48.4,8.6,48.1,2.21,1,2.192,0.018,22,33,33,1,1,17797,139,0,01-07-24,2.666666667,239
202177,it_350317170589794,01-07-24 16:48,19.1843466,72.8606866,48.1,5.2,47.9,2.204,7,2.188,0.016,22,33,33,1,1,17723,139,0,01-07-24,1.166666667,239
202214,it_350317170589794,01-07-24 17:04,19.18003,72.8593799,48.2,5.5,47.2,2.203,7,2.187,0.016,22,33,33,1,1,17464,139,0,01-07-24,15.96666667,240
202222,it_350317170589794,01-07-24 17:06,19.1748333,72.8595316,48.3,9.8,46.7,2.211,7,2.191,0.02,22,33,33,1,1,17279,139,0,01-07-24,1.333333333,240
202223,it_350317170589794,01-07-24 17:06,19.1743883,72.8595816,48.2,4.6,46.7,2.205,7,2.188,0.017,22,33,33,1,1,17279,139,0,01-07-24,0.166666667,240
202240,it_350317170589794,01-07-24 17:09,19.1739333,72.8566033,48.1,6.6,45.9,2.199,7,2.184,0.015,22,33,33,1,1,16983,139,0,01-07-24,2.833333333,240
202243,it_350317170589794,01-07-24 17:09,19.1747449,72.8562366,48.1,5.6,45.6,2.196,7,2.179,0.017,20,33,33,1,1,16872,139,0,01-07-24,0.5,240
202266,it_350317170589794,01-07-24 17:16,19.1751766,72.8565333,48.9,23.9,45.8,2.252,1,2.209,0.043,22,33,33,1,1,16946,139,0,01-07-24,6.333333333,240
202267,it_350317170589794,01-07-24 17:17,19.1751866,72.8565216,49,24.9,46.8,2.257,1,2.213,0.044,22,33,33,1,1,17316,139,0,01-07-24,1,240
202268,it_350317170589794,01-07-24 17:18,19.17518,72.85654,49,24.2,48,2.258,1,2.216,0.042,22,33,33,1,1,17760,139,0,01-07-24,1,240
202269,it_350317170589794,01-07-24 17:19,19.17518,72.8565533,49.1,24.1,49,2.261,1,2.218,0.043,22,33,33,1,1,18167,139,0,01-07-24,1,240
202270,it_350317170589794,01-07-24 17:20,19.1751816,72.8565349,49.2,25.2,50.2,2.262,1,2.221,0.041,22,33,33,1,1,18574,139,0,01-07-24,1,240
202271,it_350317170589794,01-07-24 17:21,19.1751583,72.8565516,49.2,23.7,51.2,2.268,1,2.223,0.045,22,33,33,1,1,18944,139,0,01-07-24,1,240
202272,it_350317170589794,01-07-24 17:22,19.1751316,72.85659,49.3,24.9,52.4,2.269,1,2.227,0.042,22,33,33,1,1,19388,139,0,01-07-24,1,240
202273,it_350317170589794,01-07-24 17:23,19.1751399,72.8565783,49.4,24.2,53.4,2.273,1,2.229,0.044,22,33,33,1,1,19758,139,0,01-07-24,1,240
202274,it_350317170589794,01-07-24 17:24,19.1751483,72.8565633,49.4,25.2,54.6,2.273,1,2.232,0.041,22,33,33,1,1,20202,139,0,01-07-24,1,240
202275,it_350317170589794,01-07-24 17:25,19.1751633,72.8565516,49.5,23.9,55.7,2.278,1,2.235,0.043,22,33,33,1,1,20609,139,0,01-07-24,1,240
202276,it_350317170589794,01-07-24 17:26,19.1751666,72.85654,49.5,24.9,56.8,2.279,1,2.238,0.041,22,33,33,1,1,21016,139,0,01-07-24,1,240
202277,it_350317170589794,01-07-24 17:27,19.17518,72.8565433,49.6,24.7,57.8,2.282,1,2.24,0.042,22,33,33,1,1,21386,139,0,01-07-24,1,240
202278,it_350317170589794,01-07-24 17:28,19.1751583,72.8565633,49.6,25.1,59,2.284,1,2.242,0.042,22,33,33,1,1,21830,139,0,01-07-24,1,240
202279,it_350317170589794,01-07-24 17:29,19.1751566,72.8565216,49.7,24.8,60,2.287,1,2.246,0.041,22,33,33,1,1,22200,139,0,01-07-24,1,240
202280,it_350317170589794,01-07-24 17:30,19.1751366,72.85652,49.8,24.5,61.2,2.294,1,2.249,0.045,22,33,33,1,1,22644,139,0,01-07-24,1,240
202281,it_350317170589794,01-07-24 17:31,19.1751466,72.8565216,49.8,23.6,62.3,2.295,1,2.252,0.043,22,33,33,1,1,23051,139,0,01-07-24,1,240
202282,it_350317170589794,01-07-24 17:32,19.1751483,72.85655,49.9,23.7,63.3,2.299,1,2.255,0.044,22,33,33,1,1,23421,139,0,01-07-24,1,240
202283,it_350317170589794,01-07-24 17:33,19.175155,72.8565416,50,24.4,64.4,2.301,1,2.259,0.042,22,33,33,1,1,23828,139,0,01-07-24,1,240
202284,it_350317170589794,01-07-24 17:34,19.1751599,72.8565483,50.1,24.8,65.6,2.304,1,2.262,0.042,22,33,33,1,1,24272,139,0,01-07-24,1,240
202285,it_350317170589794,01-07-24 17:35,19.1751433,72.8565416,50.2,24,66.6,2.31,1,2.265,0.045,22,33,33,1,1,24642,139,0,01-07-24,1,240
202286,it_350317170589794,01-07-24 17:36,19.1751416,72.8565366,50.2,24.5,67.8,2.313,1,2.269,0.044,22,33,33,1,1,25086,139,0,01-07-24,1,240
202287,it_350317170589794,01-07-24 17:37,19.1751316,72.8565433,50.3,23.9,68.9,2.317,1,2.272,0.045,22,33,33,1,1,25493,139,0,01-07-24,1,240
202288,it_350317170589794,01-07-24 17:38,19.175155,72.85655,50.4,25.4,70,2.319,1,2.277,0.042,22,33,33,1,1,25900,139,0,01-07-24,1,240
202289,it_350317170589794,01-07-24 17:38,19.1751699,72.85653,50.5,24.4,70.9,2.325,1,2.28,0.045,22,33,33,1,1,26233,139,0,01-07-24,0.816666667,240
202290,it_350317170589794,01-07-24 17:39,19.17519,72.85653,50.6,25.3,72,2.326,1,2.283,0.043,22,33,33,1,1,26640,139,0,01-07-24,1,240
202291,it_350317170589794,01-07-24 17:40,19.1752116,72.8565116,50.7,23.9,73.1,2.333,1,2.287,0.046,22,35,33,1,1,27047,139,0,01-07-24,1,240
202292,it_350317170589794,01-07-24 17:41,19.175195,72.856515,50.8,25.3,74.2,2.336,1,2.292,0.044,22,35,33,1,1,27454,139,0,01-07-24,1,240
202293,it_350317170589794,01-07-24 17:42,19.1751966,72.8565233,50.9,23.8,75.3,2.342,1,2.297,0.045,22,35,33,1,1,27861,139,0,01-07-24,1,240
202294,it_350317170589794,01-07-24 17:43,19.1752099,72.8565116,51,25.3,76.4,2.345,1,2.302,0.043,22,35,33,1,1,28268,139,0,01-07-24,1,240
202295,it_350317170589794,01-07-24 17:44,19.1752099,72.8565249,51.1,23.8,77.5,2.351,1,2.306,0.045,22,35,33,1,1,28675,139,0,01-07-24,1,240
202296,it_350317170589794,01-07-24 17:45,19.1752099,72.8565333,51.2,25.1,78.5,2.354,1,2.31,0.044,22,35,33,1,1,29045,139,0,01-07-24,1,240
202297,it_350317170589794,01-07-24 17:46,19.1752083,72.8565533,51.3,25.2,79.7,2.359,1,2.317,0.042,22,35,33,1,1,29489,139,0,01-07-24,1,240
202298,it_350317170589794,01-07-24 17:47,19.1752066,72.8565516,51.4,25.2,80.8,2.366,1,2.322,0.044,22,35,33,1,1,29896,139,0,01-07-24,1,240
202299,it_350317170589794,01-07-24 17:48,19.1751916,72.8565533,51.5,25.2,81.9,2.37,1,2.328,0.042,22,35,33,1,1,30303,139,0,01-07-24,1,240
202300,it_350317170589794,01-07-24 17:49,19.1751883,72.8565533,51.6,23.6,83,2.379,1,2.333,0.046,22,35,33,1,1,30710,139,0,01-07-24,1,240
202301,it_350317170589794,01-07-24 17:50,19.1751866,72.8565416,51.8,25.1,84,2.382,1,2.339,0.043,22,35,33,1,1,31080,139,0,01-07-24,0.95,240
202302,it_350317170589794,01-07-24 17:51,19.175195,72.85653,51.9,23.5,85.1,2.39,1,2.345,0.045,21,35,33,1,1,31487,139,0,01-07-24,1,240
202303,it_350317170589794,01-07-24 17:52,19.1751916,72.8565383,52,24.9,86.2,2.393,1,2.351,0.042,22,35,33,1,1,31894,139,0,01-07-24,1,240
202304,it_350317170589794,01-07-24 17:53,19.1751966,72.8565366,52.2,25.1,87.3,2.403,1,2.358,0.045,22,35,33,1,1,32301,139,0,01-07-24,1,240
202305,it_350317170589794,01-07-24 17:54,19.1751833,72.856545,52.3,24.1,88.4,2.407,1,2.363,0.044,22,35,33,1,1,32708,139,0,01-07-24,1,240
202306,it_350317170589794,01-07-24 17:55,19.1751883,72.8565333,52.5,23.8,89.5,2.417,1,2.37,0.047,22,35,33,1,1,33115,140,0,01-07-24,1,240
202307,it_350317170589794,01-07-24 17:56,19.1751883,72.8565366,52.6,24.6,90.6,2.424,1,2.377,0.047,22,35,33,1,1,33522,140,0,01-07-24,1,240
202308,it_350317170589794,01-07-24 17:57,19.1751816,72.8565433,52.7,25,91.7,2.429,1,2.384,0.045,22,35,33,1,1,33929,140,0,01-07-24,1,240
202309,it_350317170589794,01-07-24 17:58,19.175155,72.8565466,52.9,24.2,92.8,2.437,1,2.392,0.045,21,35,33,1,1,34336,140,0,01-07-24,1,240
202354,it_350317170589794,01-07-24 18:32,19.1745383,72.8559833,52,5.4,93.1,2.375,1,2.356,0.019,14,35,33,1,1,34447,140,0,01-07-24,33.73333333,241
202373,it_350317170589794,01-07-24 18:35,19.17267,72.8544466,51.8,5.1,92.3,2.366,1,2.349,0.017,20,35,33,1,1,34151,140,0,01-07-24,3.166666667,241
202385,it_350317170589794,01-07-24 18:37,19.1728733,72.8516216,51.7,3.3,91.8,2.36,11,2.346,0.014,14,35,33,1,1,33966,140,0,01-07-24,2,241
202396,it_350317170589794,01-07-24 18:39,19.173695,72.8433733,51.7,5.2,90.9,2.36,1,2.344,0.016,14,35,33,1,1,33633,140,0,01-07-24,1.833333333,241
202421,it_350317170589794,01-07-24 18:44,19.1766183,72.841995,51.5,5.1,89.9,2.35,1,2.333,0.017,14,35,33,1,1,33263,140,0,01-07-24,5.233333333,241
202422,it_350317170589794,01-07-24 18:44,19.17697,72.8419783,51.4,3.1,89.8,2.344,2,2.329,0.015,14,35,33,1,1,33226,140,0,01-07-24,0.166666667,241
202425,it_350317170589794,01-07-24 18:45,19.1768433,72.8406216,51.5,5.9,89.6,2.35,1,2.333,0.017,14,35,33,1,1,33152,140,0,01-07-24,0.5,241
202437,it_350317170589794,01-07-24 18:47,19.1792916,72.8377516,51.3,3.7,88.7,2.338,2,2.325,0.013,14,35,33,1,1,32819,140,0,01-07-24,2,241
202448,it_350317170589794,01-07-24 18:53,19.1794933,72.8369733,51.3,6.1,88.6,2.341,1,2.325,0.016,14,35,33,1,1,32782,140,0,01-07-24,5.683333333,241
202756,it_350317170589794,01-07-24 21:56,19.1834966,72.8237899,50.4,3.5,81.5,2.296,2,2.285,0.011,14,31,31,1,1,30155,140,0,01-07-24,183.3666667,242
203609,it_350317170589794,02-07-24 11:16,19.18854,72.82507,49.9,3.6,78.7,2.275,1,2.262,0.013,18,31,28,1,1,29119,140,0,02-07-24,799.55,243
203678,it_350317170589794,02-07-24 12:11,19.1878233,72.8249983,49.6,2.9,77.8,2.269,7,2.258,0.011,18,31,30,1,1,28786,140,0,02-07-24,55.61666667,244
204042,it_350317170589794,02-07-24 16:19,19.1853333,72.8202833,49.4,3.5,73.9,2.251,1,2.24,0.011,18,31,31,1,1,27343,140,0,02-07-24,248.2833333,245
204077,it_350317170589794,02-07-24 16:27,19.1853283,72.8200066,49.3,4.5,73.4,2.25,7,2.238,0.012,22,31,31,1,1,27158,140,0,02-07-24,7.483333333,245
204101,it_350317170589794,02-07-24 16:31,19.19147,72.8205333,49.2,3,72.2,2.244,1,2.233,0.011,18,31,31,1,1,26714,140,0,02-07-24,4,245
204140,it_350317170589794,02-07-24 16:41,19.1921833,72.82124,49.3,4.8,71.8,2.245,7,2.234,0.011,18,33,31,1,1,26566,140,0,02-07-24,10.08333333,246
204144,it_350317170589794,02-07-24 16:42,19.1933133,72.8220266,49,2.7,71.5,2.235,17,2.226,0.009,14,33,31,1,1,26455,140,0,02-07-24,0.666666667,246
204145,it_350317170589794,02-07-24 16:42,19.1938416,72.8220383,49.3,9.5,71.5,2.255,1,2.234,0.021,22,33,31,1,1,26455,140,0,02-07-24,0.166666667,246
204154,it_350317170589794,02-07-24 16:43,19.1963883,72.825575,49.3,14.1,70.5,2.258,1,2.233,0.025,22,33,31,1,1,26085,140,0,02-07-24,1.5,246
204162,it_350317170589794,02-07-24 16:45,19.1964466,72.8274966,49.2,5.7,70.3,2.244,1,2.231,0.013,22,33,31,1,1,26011,140,0,02-07-24,1.333333333,246
204169,it_350317170589794,02-07-24 16:46,19.2002599,72.8279816,49,9.4,69.6,2.243,1,2.224,0.019,20,33,31,1,1,25752,140,0,02-07-24,1,246
204171,it_350317170589794,02-07-24 16:46,19.201335,72.82803,49,2.6,69.4,2.236,7,2.226,0.01,22,33,31,1,1,25678,140,0,02-07-24,0.333333333,246
204182,it_350317170589794,02-07-24 16:48,19.2049983,72.8283583,49,3.5,68.8,2.235,1,2.224,0.011,22,33,31,1,1,25456,140,0,02-07-24,1.833333333,246
204183,it_350317170589794,02-07-24 16:48,19.20561,72.8284283,49.2,14.4,68.7,2.257,1,2.228,0.029,22,33,31,1,1,25419,140,0,02-07-24,0.166666667,246
204192,it_350317170589794,02-07-24 16:49,19.2089433,72.8297933,48.8,9.5,68,2.25,1,2.223,0.027,22,33,31,1,1,25160,140,0,02-07-24,1.5,246
204193,it_350317170589794,02-07-24 16:50,19.2096783,72.83008,49.1,9.7,68,2.247,1,2.225,0.022,22,33,31,1,1,25160,140,0,02-07-24,0.166666667,246
204194,it_350317170589794,02-07-24 16:50,19.210195,72.8303533,49,6.9,67.9,2.239,1,2.222,0.017,22,33,31,1,1,25123,140,0,02-07-24,0.166666667,246
204197,it_350317170589794,02-07-24 16:50,19.211065,72.8310216,49,4.6,67.6,2.234,1,2.222,0.012,22,33,31,1,1,25012,140,0,02-07-24,0.5,246
204199,it_350317170589794,02-07-24 16:51,19.2116766,72.8315683,48.9,3.7,67.5,2.231,1,2.221,0.01,22,33,31,1,1,24975,140,0,02-07-24,0.333333333,246
204206,it_350317170589794,02-07-24 16:52,19.2134783,72.8333166,49,9.7,67.1,2.236,7,2.22,0.016,22,33,31,1,1,24827,140,0,02-07-24,1.166666667,246
204209,it_350317170589794,02-07-24 16:52,19.2148583,72.8336549,48.9,3.4,67,2.227,12,2.219,0.008,22,33,31,1,1,24790,140,0,02-07-24,0.5,246
204217,it_350317170589794,02-07-24 16:54,19.2151816,72.8377333,49,12.2,66.2,2.246,7,2.22,0.026,22,33,31,1,1,24494,140,0,02-07-24,1.333333333,246
204227,it_350317170589794,02-07-24 16:55,19.2198183,72.8424816,49.1,19.2,65,2.256,1,2.221,0.035,22,33,31,1,1,24050,140,0,02-07-24,1.666666667,246
204245,it_350317170589794,02-07-24 16:58,19.2210916,72.8562416,49,19.4,62.8,2.236,1,2.206,0.03,20,33,31,1,1,23236,140,0,02-07-24,3,246
204246,it_350317170589794,02-07-24 16:58,19.2210166,72.8571383,49.1,18.3,62.8,2.252,7,2.218,0.034,22,33,31,1,1,23236,140,0,02-07-24,0.166666667,246
204249,it_350317170589794,02-07-24 16:59,19.2215766,72.8589083,48.7,14.7,62.6,2.23,1,2.208,0.022,22,33,31,1,1,23162,140,0,02-07-24,0.5,246
